,"Hole Depth,ft","Rate Of Penetration,ft/hr","Rotary RPM,rev/min","Rotary Torque,in/lb","Weight on Bit,kDaN","Differential Pressure,kPa","Gamma,API","Inclination,degree"
12146,15178,276.58,95.47,20.054,20.2,3326.9,102.81,90.8
12147,15179,274.52,94.63,20.11,20.2,3565.5,107.28,90.8
12148,15180,182.83,99.55,19.037,19.4,3536.0,110.26,90.8
12149,15181,196.57,90.53,19.15,19.2,3411.4,110.26,90.8
12150,15182,213.96,97.34,19.094,19.7,3359.5,117.71,90.8
12151,15183,214.83,96.48,19.263,20.0,3440.3,108.77,90.8
12152,15184,204.71,98.74,19.32,19.9,3411.5,108.77,90.8
12153,15185,187.2,100.78,18.698,19.4,3477.7,102.81,90.8
12154,15186,175.17,89.69,18.981,19.3,3267.2,101.32,90.8
12155,15187,204.54,96.53,18.811,20.0,3177.2,101.32,90.8
12156,15188,232.07,95.3,19.997,20.6,3276.4,101.32,90.8
12157,15189,230.49,99.6,20.167,20.6,3506.4,114.73,90.8
12158,15190,179.13,99.21,19.15,19.6,3397.8,108.77,90.8
12159,15191,197.09,98.01,19.489,19.9,3411.8,108.77,90.8
12160,15192,211.48,98.01,19.376,20.2,3456.1,102.81,90.8
12161,15193,213.63,92.9,19.602,20.5,3917.1,102.81,90.8
12162,15194,184.96,99.1,19.602,20.1,4088.8,111.75,90.8
12163,15195,167.33,96.17,18.698,19.7,4244.1,111.75,90.8
12164,15196,177.62,96.9,18.924,19.8,4017.4,110.26,90.8
12165,15197,193.15,98.91,19.094,20.6,3834.8,110.26,90.8
12166,15199,172.82,100.36,15.591,15.2,1628.4,116.22,90.8
12167,15200,215.79,97.76,17.512,17.3,2018.7,110.26,90.8
12168,15201,263.17,90.2,19.828,19.8,2711.3,110.26,90.8
12169,15202,280.16,99.41,21.127,20.2,3265.7,110.26,90.8
12170,15203,231.43,98.18,19.997,19.8,3525.7,122.18,90.8
12171,15204,190.55,97.51,20.675,20.2,3464.5,122.18,90.8
12172,15205,193.34,99.27,20.619,20.3,3570.1,117.71,90.8
12173,15206,180.37,100.55,20.788,21.1,3564.6,117.71,90.8
12174,15207,148.42,97.23,18.359,20.1,3096.0,125.16,90.8
12175,15208,149.21,97.82,18.868,19.2,2935.1,125.16,90.8
12176,15209,236.95,97.73,20.393,20.3,3187.1,119.2,90.8
12177,15210,230.01,98.82,20.393,20.2,3381.3,117.71,90.8
12178,15211,160.99,99.46,19.771,19.4,3400.2,117.71,90.8
12179,15212,172.67,97.12,19.771,19.7,3327.3,134.1,90.2
12180,15213,193.38,97.96,20.732,20.1,3400.8,134.1,90.2
12181,15214,193.74,99.24,20.449,20.4,3493.5,120.69,90.2
12182,15215,157.54,100.5,19.884,20.0,3496.5,120.69,90.2
12183,15216,166.7,94.27,19.32,19.8,3514.4,120.69,90.2
12184,15217,196.07,98.1,19.997,20.3,3524.5,123.67,90.2
12185,15218,195.74,97.54,19.997,20.4,3576.2,123.67,90.2
12186,15219,159.37,100.08,19.659,19.8,3556.3,125.16,90.2
12187,15220,180.36,94.27,19.771,19.7,3436.5,120.69,90.2
12188,15221,196.49,97.76,19.828,20.1,3544.6,131.12,90.2
12189,15222,196.18,93.52,20.054,20.1,3656.3,131.12,90.2
12190,15223,188.12,100.97,20.167,20.0,3654.0,125.16,90.2
12191,15224,181.21,97.29,19.659,19.7,3674.8,117.71,90.2
12192,15225,193.56,96.5,19.602,19.9,3597.8,119.2,90.2
12193,15226,199.16,97.9,19.602,20.0,3716.5,119.2,90.2
12194,15227,211.48,89.53,20.167,20.3,3758.1,125.16,90.2
12195,15228,200.96,99.3,19.771,20.1,3798.8,114.73,90.2
12196,15229,190.12,93.94,19.602,19.9,3707.0,114.73,90.2
12197,15230,205.89,97.96,19.771,19.8,3636.2,123.67,90.2
12198,15231,230.53,98.88,20.167,20.2,3851.4,126.65,90.2
12199,15232,232.24,90.25,19.884,20.3,3759.1,126.65,90.2
12200,15233,210.62,96.09,19.884,19.7,3803.9,132.61,90.2
12201,15234,205.56,96.48,19.997,19.9,3887.0,132.61,90.2
12202,15235,206.58,99.32,20.223,19.9,3794.5,119.2,90.2
12203,15236,219.71,99.32,19.376,20.1,3781.1,119.2,90.2
12204,15237,228.83,96.42,19.771,21.0,3854.7,122.18,90.2
12205,15238,164.69,100.11,17.342,19.5,3585.8,117.71,90.2
12206,15239,196.58,92.71,18.924,19.8,3266.9,117.71,90.2
12207,15240,257.8,99.07,19.207,19.3,3492.7,114.73,90.2
12208,15241,263.96,99.07,19.997,20.0,3625.5,123.67,90.2
12209,15242,248.62,95.22,20.393,20.0,3799.9,123.67,90.2
12210,15243,193.11,101.31,19.263,19.0,3764.7,131.12,90.2
12211,15244,204.01,94.44,19.207,18.9,3664.3,119.2,90.2
12212,15252,247.92,96.31,19.433,20.2,3748.5,123.67,90.2
12213,15253,245.88,89.55,19.602,20.0,3935.8,123.67,90.2
12214,15254,229.92,97.54,19.602,20.0,3839.6,117.71,90.2
12215,15255,226.44,99.46,19.489,19.7,3926.3,132.61,90.2
12216,15256,228.75,93.63,19.771,19.8,3897.7,132.61,90.2
12217,15257,232.71,97.01,19.884,19.9,3933.8,116.22,90.2
12218,15258,252.46,94.94,19.828,20.4,4044.6,116.22,90.2
12219,15259,252.32,92.85,20.11,20.4,3961.3,116.22,90.2
12220,15260,219.13,98.07,19.659,19.8,3870.2,122.18,90.2
12221,15261,221.02,93.29,19.433,19.6,3796.9,119.2,90.2
12222,15262,235.23,95.61,19.546,19.9,3871.1,119.2,90.2
12223,15263,245.65,97.2,19.433,20.0,3921.2,117.71,90.2
12224,15264,250.67,92.23,19.828,20.3,3946.5,117.71,90.2
12225,15265,237.96,94.41,19.771,20.2,3868.9,120.69,90.2
12226,15266,214.69,98.93,19.037,19.8,3892.3,120.69,90.2
12227,15267,211.77,88.13,19.433,19.8,3833.0,119.2,90.2
12228,15268,228.85,96.73,19.602,20.9,3830.2,123.67,90.2
12229,15269,213.04,98.18,17.907,20.3,3749.1,123.67,90.2
12230,15270,182.48,98.01,17.680999999999994,19.8,3446.4,116.22,90.2
12231,15271,235.62,98.74,18.472,19.1,3433.8,116.22,90.2
12232,15272,243.12,95.14,18.529,19.3,3637.0,116.22,90.2
12233,15273,179.69,97.54,18.19,18.8,3577.9,116.22,90.2
12234,15274,199.87,91.9,18.077,18.9,3518.5,116.22,90.2
12235,15275,198.44,99.69,18.19,18.7,3580.0,126.65,90.2
12236,15276,175.64,96.11,17.173,18.1,3388.7,126.65,90.2
12237,15277,194.26,98.1,18.642,18.7,3363.3,125.16,90.2
12238,15278,239.39,97.68,18.472,19.7,3447.8,128.14,90.2
12239,15279,239.67,92.62,18.981,19.9,3637.5,128.14,90.2
12240,15280,214.03,96.78,18.698,19.6,3633.4,125.16,90.2
12241,15281,206.66,95.05,18.755,19.4,3669.0,137.08,90.2
12242,15282,228.76,96.23,19.037,20.0,3648.1,137.08,90.2
12243,15283,226.7,98.37,18.585,19.7,3772.8,122.18,90.2
12244,15284,233.26,91.34,19.263,20.0,3689.5,120.69,90.2
12245,15285,237.99,94.77,19.263,20.1,3806.2,120.69,90.2
12246,15286,230.58,96.06,18.868,19.9,3750.7,114.73,90.2
12247,15287,211.9,94.16,18.811,19.8,3761.0,114.73,90.2
12248,15288,228.0,94.08,19.037,20.1,3839.8,120.69,90.2
12249,15289,238.09,96.14,19.037,20.2,3832.8,120.69,90.2
12250,15290,236.67,90.92,18.924,20.3,3841.6,119.2,90.2
12251,15291,204.66,97.79,18.472,20.2,3873.4,138.57,90.2
12252,15292,58.76,91.95,12.597,11.7,1714.7,138.57,90.2
12253,15293,252.59,103.37,15.761,13.7,2119.8,120.69,90.2
12254,15294,260.47,102.0,16.326,15.7,2381.3,120.69,90.2
12255,15295,328.87,89.8,19.602,18.2,2836.1,116.22,90.2
12256,15296,351.69,86.06,20.845,20.0,3106.4,116.22,90.2
12257,15297,349.26,97.34,20.845,20.4,3835.8,129.63,90.2
12258,15298,247.17,95.58,20.167,19.6,4068.3,129.63,90.2
12259,15299,218.47,92.15,20.619,19.7,4041.1,116.22,90.2
12260,15300,220.97,100.08,19.997,20.4,3997.1,116.22,90.2
12261,15301,196.8,92.93,19.263,20.1,3829.8,135.59,90.2
12262,15302,232.12,95.61,19.884,19.1,3685.7,120.69,90.2
12263,15303,277.87,97.93,20.167,19.7,3972.9,120.69,90.2
12264,15304,271.33,88.77,20.223,19.6,4045.9,119.2,90.2
12265,15305,220.12,97.54,20.11,19.2,4010.7,119.2,90.2
12266,15306,225.62,97.96,20.054,19.2,4033.6,117.71,89.6
12267,15307,235.63,87.01,20.393,19.3,4004.1,123.67,89.6
12268,15308,235.21,99.55,20.28,19.0,4012.1,123.67,89.6
12269,15309,201.56,96.84,19.602,18.7,3981.7,126.65,89.6
12270,15310,223.85,93.88,19.602,19.0,3822.4,126.65,89.6
12271,15311,272.54,97.37,20.393,19.8,3857.4,126.65,89.6
12272,15312,282.47,94.8,20.732,20.3,4021.4,126.65,89.6
12273,15313,270.87,93.91,21.014,20.3,4163.5,125.16,89.6
12274,15314,225.19,99.27,20.675,19.6,4131.9,129.63,89.6
12275,15315,238.59,91.31,20.393,19.8,4161.9,122.18,89.6
12276,15316,237.98,92.15,20.393,19.6,4115.2,122.18,89.6
12277,15317,250.86,96.62,20.506,19.9,4118.3,122.18,89.6
12278,15318,258.31,97.43,20.958,20.3,4201.4,125.16,89.6
12279,15319,257.32,93.38,20.958,20.2,4148.6,125.16,89.6
12280,15320,226.43,98.46,20.28,19.7,4092.5,107.28,89.6
12281,15321,244.89,92.96,20.28,19.8,4035.3,116.22,89.6
12282,15322,244.0,95.64,20.449,19.9,4129.7,116.22,89.6
12283,15323,247.28,97.84,20.449,20.1,4098.6,131.12,89.6
12284,15324,258.6,94.38,21.014,20.3,4127.2,134.1,89.6
12285,15325,259.32,94.27,20.901,20.2,4172.6,134.1,89.6
12286,15326,236.02,98.57,20.449,19.7,4186.9,120.69,89.6
12287,15327,239.53,95.19,20.732,19.7,4184.6,116.22,89.6
12288,15328,241.62,91.23,20.675,19.9,4184.6,116.22,89.6
12289,15329,243.07,97.73,20.788,20.1,4008.8,125.16,89.6
12290,15330,248.46,93.49,20.732,20.2,4088.9,126.65,89.6
12291,15331,248.19,96.39,20.619,20.7,4148.4,126.65,89.6
12292,15332,186.02,99.85,18.755,19.7,3860.9,126.65,89.6
12293,15333,236.38,88.24,18.868,20.0,3835.4,126.65,89.6
12294,15334,274.78,96.95,20.11,19.7,3866.3,122.18,89.6
12295,15335,283.2,95.83,20.619,20.2,3902.5,125.16,89.6
12296,15336,270.34,91.42,20.562,20.0,4022.3,125.16,89.6
12297,15337,220.85,97.17,20.28,19.5,4021.2,125.16,89.6
12298,15343,237.39,98.49,20.393,19.6,4031.9,116.22,89.6
12299,15344,229.03,96.2,19.941,19.5,4045.7,122.18,89.6
12300,15345,238.12,91.59,20.562,19.6,4037.3,114.73,89.6
12301,15346,242.04,98.51,20.619,19.9,3983.5,128.14,89.6
12302,15347,252.67,94.97,20.675,20.2,4110.3,128.14,89.6
12303,15348,254.52,89.58,21.24,20.3,4005.1,129.63,89.6
12304,15349,241.77,96.48,20.619,19.9,4072.6,123.67,89.6
12305,15350,228.38,96.7,20.393,19.8,4009.0,120.69,89.6
12306,15351,226.58,90.53,20.28,19.7,4039.1,113.24,89.6
12307,15352,249.66,97.37,20.506,20.0,4001.0,129.63,89.6
12308,15353,257.67,96.67,20.732,20.5,4086.6,119.2,89.6
12309,15354,254.8,94.94,20.28,20.4,4107.4,131.12,89.6
12310,15355,224.52,97.06,20.223,19.9,4105.2,123.67,89.6
12311,15356,240.04,95.58,20.223,19.8,4066.7,135.59,89.6
12312,15357,239.64,92.6,20.449,19.9,4015.8,129.63,89.6
12313,15358,248.39,97.01,20.619,20.2,4044.6,132.61,89.6
12314,15359,253.06,94.97,20.619,20.2,4101.6,128.14,89.6
12315,15360,250.52,95.47,20.958,20.4,4046.5,126.65,89.6
12316,15361,212.02,98.35,19.997,19.7,4012.6,138.57,89.6
12317,15362,228.57,92.85,19.715,20.4,3974.9,120.69,89.6
12318,15363,224.42,95.95,19.489,19.9,3935.9,132.61,89.6
12319,15364,217.58,97.12,19.037,20.4,3729.1,131.12,89.6
12320,15365,263.2,90.17,19.997,19.9,3732.8,131.12,89.6
12321,15366,273.29,97.79,20.336,20.2,3911.7,128.14,89.6
12322,15367,241.0,97.79,19.941,20.0,3991.2,126.65,89.6
12323,15368,223.6,88.55,19.659,19.7,3991.2,122.18,89.6
12324,15369,242.55,97.9,19.997,20.2,3913.9,129.63,89.6
12325,15370,249.43,97.96,20.223,20.6,3950.9,134.1,89.6
12326,15371,244.14,92.21,20.28,20.3,4066.8,132.61,89.6
12327,15372,210.86,98.65,19.546,19.8,3994.8,120.69,89.6
12328,15373,211.97,93.18,19.546,19.7,3849.9,135.59,89.6
12329,15374,214.98,94.52,19.15,19.9,3811.3,123.67,89.6
12330,15375,240.47,98.24,19.659,20.3,3804.2,126.65,89.6
12331,15376,248.15,94.35,20.223,20.5,3911.6,117.71,89.6
12332,15377,234.87,94.61,19.997,20.3,3946.6,117.71,89.6
12333,15378,216.57,97.48,19.376,19.7,3783.4,129.63,89.6
12334,15379,224.63,89.13,19.941,19.9,3827.6,129.63,89.6
12335,15380,226.67,97.62,20.393,20.2,3900.3,126.65,89.6
12336,15381,224.43,94.97,19.376,20.2,3872.9,126.65,89.6
12337,15382,227.93,94.13,20.167,20.3,3878.8,125.16,89.6
12338,15383,215.47,97.31,20.054,20.1,3827.2,126.65,89.6
12339,15384,202.85,94.08,18.924,19.7,3796.4,126.65,89.6
12340,15385,209.38,99.91,19.207,19.9,3707.9,126.65,89.6
12341,15386,89.45,99.94,16.156,13.8,448.5,126.65,89.6
12342,15387,255.28,101.36,17.567999999999998,15.3,2123.2,120.69,89.6
12343,15388,258.72,95.19,19.207,17.8,2679.0,111.75,89.6
12344,15389,330.42,91.73,20.675,19.6,3161.9,111.75,89.6
12345,15390,338.69,89.97,21.749,20.4,3607.8,120.69,89.6
12346,15391,322.68,98.46,21.862,20.4,3980.5,120.69,89.6
12347,15392,227.17,93.6,20.901,19.6,4045.3,123.67,89.6
12348,15393,225.74,95.19,20.788,20.8,4194.4,116.22,89.6
12349,15394,224.73,98.01,20.054,20.8,4071.3,116.22,89.6
12350,15395,219.48,88.16,19.771,20.1,4071.3,120.69,89.6
12351,15396,263.23,92.74,20.788,19.6,3971.5,120.69,89.6
12352,15397,281.35,96.36,21.184,19.8,3996.5,120.69,89.6
12353,15398,264.72,90.11,20.845,19.7,4207.8,122.18,89.6
12354,15399,232.05,96.53,21.523000000000003,19.8,4155.3,117.71,89.6
12355,15400,247.67,96.56,20.958,20.0,4114.7,117.71,89.6
12356,15401,256.88,91.26,21.523000000000003,20.1,4198.5,126.65,89.6
12357,15402,256.27,99.07,21.24,20.2,4242.8,134.1,89.6
12358,15403,49.77,40.56,7.965,8.2,1108.9,134.1,90.0
12359,15404,49.87,40.42,10.564,10.8,1253.6,128.14,90.0
12360,15405,49.98,40.59,10.507,12.9,1350.3,125.16,90.0
12361,15406,31.67,40.53,11.976,12.9,1408.5,125.16,90.0
12362,15407,29.69,40.7,11.863,12.9,1935.9,132.61,90.0
12363,15408,44.89,40.59,11.242,13.0,1925.4,125.16,90.0
12364,15409,33.9,40.59,11.242,12.9,1560.1,125.16,90.0
12365,15410,39.71,40.51,11.75,13.3,1556.5,125.16,90.0
12366,15411,37.85,40.7,11.637,13.4,1483.5,125.16,90.0
12367,15412,33.66,40.51,11.637,13.3,1485.7,126.65,90.0
12368,15413,36.7,40.51,11.354,13.5,1481.3,131.12,90.0
12369,15414,42.77,40.42,11.072,13.8,1356.1,131.12,90.0
12370,15415,32.41,40.42,11.129,13.8,1439.8,131.12,90.0
12371,15416,37.17,40.39,10.677,13.8,1474.6,131.12,90.0
12372,15417,33.27,40.37,11.467,13.7,1366.5,123.67,90.0
12373,15418,38.31,40.37,11.129,13.7,1471.9,128.14,90.0
12374,15419,34.24,40.34,11.524,13.7,1508.3,128.14,90.0
12375,15420,39.64,40.56,11.806,13.7,1559.1,125.16,90.0
12376,15421,62.67,99.83,14.518,12.7,2366.0,119.2,90.0
12377,15422,139.4,97.23,14.630999999999998,12.9,2386.5,119.2,90.0
12378,15423,183.59,93.66,16.1,14.5,2610.9,134.1,90.0
12379,15424,235.29,99.71,17.512,15.9,2791.4,123.67,90.0
12380,15425,271.23,94.83,19.037,19.2,3087.3,123.67,90.0
12381,15426,273.73,92.29,19.602,20.3,3314.6,116.22,90.0
12382,15427,240.35,97.93,20.562,19.6,3528.6,119.2,90.0
12383,15428,278.99,102.0,20.506,20.0,3713.6,128.14,90.0
12384,15429,275.53,93.04,21.523000000000003,20.2,3900.1,128.14,90.0
12385,15430,240.85,100.02,20.675,19.9,3903.5,132.61,90.0
12386,15431,225.91,99.91,19.941,19.3,3859.4,113.24,90.0
12387,15441,249.25,90.53,20.845,20.3,4047.9,125.16,90.0
12388,15442,228.14,98.68,20.393,20.1,3992.3,114.73,90.0
12389,15443,230.81,93.32,20.393,19.9,3991.4,114.73,90.0
12390,15444,231.67,92.88,20.901,20.0,4001.8,116.22,90.0
12391,15445,240.63,98.01,20.788,19.9,3966.2,122.18,90.0
12392,15446,250.52,92.46,20.788,20.3,3982.6,125.16,90.0
12393,15447,246.68,95.25,20.845,20.3,4060.3,125.16,90.0
12394,15448,218.87,98.63,19.941,19.8,4017.0,131.12,90.0
12395,15449,225.28,91.4,20.054,19.8,3920.4,122.18,90.0
12396,15450,237.74,95.11,20.562,20.0,3936.7,104.3,90.0
12397,15451,240.03,97.59,20.28,20.2,3935.4,104.3,90.0
12398,15452,241.34,91.98,21.071,20.2,4000.5,125.16,90.0
12399,15453,231.72,98.1,20.958,20.0,4006.2,125.16,90.0
12400,15454,226.04,99.1,19.828,20.0,3977.9,119.2,90.0
12401,15455,221.09,88.94,19.941,19.7,3861.3,116.22,90.0
12402,15456,230.89,99.55,19.941,20.8,3884.9,116.22,90.0
12403,15457,194.19,93.15,18.924,20.4,3677.4,132.61,90.0
12404,15458,211.35,94.3,19.037,20.8,3628.7,132.61,90.0
12405,15459,254.86,98.32,19.602,19.6,3622.5,128.14,90.0
12406,15460,259.23,91.7,19.659,19.6,3690.3,128.14,90.0
12407,15461,198.42,97.65,19.207,19.1,3697.9,128.14,90.0
12408,15462,215.56,93.88,19.207,19.3,3722.8,122.18,90.0
12409,15463,227.05,93.82,19.941,19.5,3703.5,117.71,90.0
12410,15464,218.55,99.8,19.15,19.3,3703.5,123.67,90.0
12411,15465,189.3,96.87,18.868,18.6,3558.9,123.67,90.0
12412,15466,233.91,100.3,19.602,19.7,3560.8,123.67,90.0
12413,15467,246.65,98.99,19.771,20.4,3574.6,128.14,90.0
12414,15468,243.85,91.26,19.715,20.4,3736.8,108.77,90.0
12415,15469,195.66,98.12,18.868,19.7,3621.8,117.71,90.0
12416,15470,208.26,92.99,19.376,19.8,3643.2,117.71,90.0
12417,15471,203.89,98.01,19.15,19.8,3653.8,113.24,90.0
12418,15472,226.63,97.23,19.433,20.0,3574.6,116.22,90.0
12419,15473,230.6,92.9,19.771,20.2,3740.8,116.22,90.0
12420,15474,216.81,97.93,19.263,20.0,3718.0,116.22,90.0
12421,15475,192.21,94.72,18.642,19.6,3662.4,117.71,90.0
12422,15476,204.4,99.21,19.433,20.0,3589.4,117.71,90.0
12423,15477,213.89,99.21,19.207,20.2,3586.2,117.71,90.0
12424,15478,215.52,92.43,19.037,20.4,3674.1,107.28,90.0
12425,15479,185.54,99.71,18.924,20.0,3557.3,107.28,90.0
12426,15481,244.53,100.19,17.680999999999994,16.2,1963.9,120.69,90.0
12427,15482,247.64,98.88,19.828,18.2,2587.9,120.69,90.0
12428,15483,273.01,87.6,21.353,19.6,2960.5,132.61,90.0
12429,15484,272.62,98.32,21.353,20.2,3639.2,132.61,90.0
12430,15485,225.16,97.15,20.562,19.7,3824.1,125.16,90.0
12431,15486,201.62,93.68,20.506,19.7,3818.3,105.79,90.0
12432,15487,204.17,99.71,20.562,20.9,3848.2,105.79,90.0
12433,15488,168.26,99.49,19.037,20.2,3679.8,131.12,90.0
12434,15489,155.8,99.49,17.342,19.3,3331.6,131.12,90.0
12435,15490,223.57,94.33,19.263,18.8,3339.7,122.18,90.0
12436,15491,243.59,99.55,19.997,19.6,3584.0,116.22,90.0
12437,15492,228.81,94.44,19.997,19.5,3792.6,116.22,90.0
12438,15493,187.98,102.37,19.207,18.8,3826.9,114.73,90.0
12439,15494,191.7,93.41,19.376,18.0,3600.2,137.08,90.2
12440,15495,226.84,94.77,19.433,19.1,3704.0,137.08,90.2
12441,15496,236.37,98.82,19.715,19.3,3811.7,137.08,90.2
12442,15497,231.43,94.61,19.997,19.6,3925.4,105.79,90.2
12443,15498,205.86,100.36,20.11,19.2,3883.9,131.12,90.2
12444,15499,195.05,95.64,19.771,18.6,3839.3,131.12,90.2
12445,15500,207.28,96.87,19.771,18.8,3840.1,119.2,90.2
12446,15501,237.73,97.17,19.828,19.3,3717.2,123.67,90.2
12447,15502,253.73,91.98,20.393,20.0,3989.1,123.67,90.2
12448,15503,253.73,91.98,20.393,20.0,4007.7,114.73,90.2
12449,15504,219.61,98.15,19.941,19.4,4051.6,114.73,90.2
12450,15505,234.54,92.23,20.11,19.5,3991.5,123.67,90.2
12451,15506,244.34,92.12,20.28,20.1,3997.1,123.67,90.2
12452,15507,244.74,96.11,20.11,20.3,4023.4,120.69,90.2
12453,15508,252.3,92.12,20.675,20.4,4196.6,123.67,90.2
12454,15509,251.73,95.33,20.675,20.6,4194.5,123.67,90.2
12455,15510,227.44,98.79,20.506,20.2,4140.8,135.59,90.2
12456,15511,233.54,89.0,20.28,20.0,4125.7,114.73,90.2
12457,15512,244.57,93.38,20.619,20.2,4055.7,114.73,90.2
12458,15513,249.82,98.63,20.506,20.4,4102.9,119.2,90.2
12459,15514,251.56,88.83,20.619,20.4,4224.8,116.22,90.2
12460,15515,251.01,96.84,20.845,20.4,4196.8,116.22,90.2
12461,15516,240.24,97.09,20.619,20.3,4142.5,126.65,90.2
12462,15517,238.08,91.17,20.223,20.3,4127.7,126.65,90.2
12463,15518,240.51,96.42,20.393,20.3,4171.4,117.71,90.2
12464,15519,244.28,97.79,20.054,21.2,4181.3,126.65,90.2
12465,15520,203.17,90.67,19.489,20.6,4031.2,126.65,90.2
12466,15521,219.2,95.72,18.981,20.1,3831.8,120.69,90.2
12467,15522,250.62,95.69,19.884,19.5,3896.8,134.1,90.2
12468,15523,252.02,94.16,19.941,19.6,3942.2,134.1,90.2
12469,15524,234.6,96.39,19.602,19.5,4045.0,134.1,90.2
12470,15525,235.26,95.81,19.433,19.4,3987.9,125.16,90.2
12471,15533,219.14,97.76,19.546,19.3,3935.9,125.16,90.2
12472,15534,222.29,89.44,19.546,19.4,3973.2,126.65,90.2
12473,15535,240.41,96.84,19.546,19.5,3948.9,126.65,90.2
12474,15536,252.59,96.31,19.602,20.0,3983.4,129.63,90.2
12475,15537,253.52,93.46,20.28,20.3,4089.6,123.67,90.2
12476,15538,239.94,97.68,19.997,20.0,4135.8,123.67,90.2
12477,15539,223.27,95.05,19.094,19.4,4166.1,117.71,90.2
12478,15540,236.22,93.21,19.602,20.1,4055.3,117.71,90.2
12479,15541,238.74,98.57,19.997,20.2,4105.8,117.71,90.2
12480,15542,243.71,91.67,19.941,20.5,4105.8,123.67,90.2
12481,15543,247.47,90.7,19.941,20.4,4171.6,117.71,90.2
12482,15544,236.15,98.12,19.941,20.2,4179.9,117.71,90.2
12483,15545,231.63,93.01,19.828,20.1,4103.2,123.67,90.2
12484,15546,237.33,93.29,20.167,20.3,4001.6,123.67,90.2
12485,15547,243.83,96.9,20.449,20.7,4101.1,128.14,90.2
12486,15548,244.44,94.05,20.11,20.8,4180.6,128.14,90.2
12487,15549,238.01,93.24,20.28,20.5,4181.4,119.2,90.2
12488,15550,233.98,98.4,19.997,20.9,4146.6,122.18,90.2
12489,15554,256.04,90.81,19.884,20.5,4003.5,129.63,90.2
12490,15555,242.56,98.26,19.376,20.0,4018.3,129.63,90.2
12491,15556,199.01,93.07,18.642,19.3,3957.5,122.18,90.2
12492,15557,224.56,96.28,19.15,19.7,3890.3,122.18,90.2
12493,15558,231.43,97.15,19.15,20.2,3946.0,120.69,90.2
12494,15559,234.48,92.29,19.659,20.4,4049.7,126.65,90.2
12495,15560,227.0,99.18,19.15,20.4,4024.1,126.65,90.2
12496,15561,200.02,95.5,18.755,19.9,3998.5,135.59,90.2
12497,15562,210.54,94.52,19.207,19.8,3904.8,134.1,90.2
12498,15563,238.28,97.37,19.15,20.4,3952.9,134.1,90.2
12499,15564,243.52,94.38,19.715,20.7,3994.7,129.63,90.2
12500,15565,228.86,97.9,20.054,20.7,4031.0,122.18,90.2
12501,15566,216.38,98.88,19.602,20.2,4075.7,122.18,90.2
12502,15567,219.59,91.06,19.771,20.5,4066.3,135.59,90.2
12503,15568,217.95,94.63,19.659,20.2,3926.9,132.61,90.2
12504,15569,235.9,96.78,19.715,20.6,4088.9,132.61,90.2
12505,15570,244.61,90.75,20.054,20.8,4119.3,126.65,90.2
12506,15571,232.77,97.54,20.054,20.5,4105.4,126.65,90.2
12507,15572,207.37,95.92,19.32,20.3,4122.0,126.65,90.2
12508,15573,4.14,94.63,11.072,10.2,1428.1,122.18,90.2
12509,15574,155.27,101.25,14.123,12.4,2136.9,122.18,90.2
12510,15575,191.66,101.25,15.478,14.1,2371.8,117.71,90.2
12511,15576,242.81,93.57,17.06,15.9,2988.2,117.71,90.2
12512,15577,272.55,94.83,18.868,17.4,3240.0,134.1,90.2
12513,15578,278.59,95.83,19.207,18.5,3669.1,131.12,90.2
12514,15579,280.18,94.52,20.393,19.6,3866.8,123.67,90.2
12515,15580,279.93,90.22,20.901,20.4,4209.3,122.18,90.2
12516,15581,269.91,98.32,21.071,21.6,4219.6,122.18,90.2
12517,15582,233.39,94.52,20.054,21.1,4253.0,132.61,90.2
12518,15586,250.63,97.23,19.771,19.4,4129.5,122.18,89.6
12519,15587,227.21,100.19,19.828,19.2,4203.9,117.71,89.6
12520,15588,230.46,92.62,19.941,19.1,4223.6,119.2,89.6
12521,15589,215.71,98.12,19.659,18.6,4181.4,119.2,89.6
12522,15590,193.57,95.86,19.32,18.2,4167.1,123.67,89.6
12523,15591,212.58,97.79,18.642,18.4,4020.6,119.2,89.6
12524,15592,254.4,95.25,19.433,19.5,3998.1,119.2,89.6
12525,15593,268.27,91.54,20.619,20.0,4112.3,125.16,89.6
12526,15594,257.13,98.88,20.506,19.8,4296.6,125.16,89.6
12527,15595,209.06,98.51,19.828,19.3,4239.3,125.16,89.6
12528,15596,226.06,90.73,20.619,19.3,4354.3,128.14,89.6
12529,15597,234.0,98.01,20.619,19.9,4242.5,123.67,89.6
12530,15598,247.15,96.11,20.901,20.2,4245.8,120.69,89.6
12531,15599,250.97,91.81,20.675,20.3,4389.9,120.69,89.6
12532,15600,236.91,97.26,20.788,20.0,4380.1,123.67,89.6
12533,15601,213.79,95.5,20.167,19.8,4398.8,120.69,89.6
12534,15602,231.46,90.89,20.732,19.8,4383.5,120.69,89.6
12535,15603,242.62,98.1,20.619,20.2,4319.4,120.69,89.6
12536,15604,244.59,95.44,20.619,20.4,4410.1,125.16,89.6
12537,15605,243.18,93.07,21.014,20.5,4472.7,117.71,89.6
12538,15606,228.01,98.63,20.788,20.4,4399.4,117.71,89.6
12539,15607,227.2,93.74,20.449,20.2,4492.4,120.69,89.6
12540,15608,226.78,94.44,20.449,20.1,4477.4,122.18,89.6
12541,15609,242.79,97.73,20.958,20.6,4438.9,122.18,89.6
